file,asset_id,serial,vendor,product,version,device_class,cdx_type,purdue_level,base_platform,sector,network_exposure,lifecycle,tlp,safety_sil,protocols,component_count,vulnerable_component_count
ICS-0755_moxa_mgate-protocol-gateway-5217a_SBOM.json,ICS-0755,urn:uuid:fba76e67-e9da-5311-97ce-2cad815d8c76,Moxa Inc.,MGate Protocol Gateway 5217A,2.0.3,protocol-gateway,firmware,3.5,linux,wastewater,dmz-routable,design,GREEN,,modbus-tcp;ethernet-ip;profinet;dnp3;iec-60870-5-104,18,5
ICS-0756_softing_edgeaggregator-gateway-ea-500_SBOM.json,ICS-0756,urn:uuid:1c1da1ff-658f-5dd5-ba59-b6b08c3dc698,Softing Industrial Automation,edgeAggregator Gateway EA-500,2.16.2,protocol-gateway,application,3.5,linux,steel-and-metals,control-network,build,AMBER,,opc-ua;mqtt;modbus-tcp;s7comm,19,10
ICS-0757_advantech_ecu-1251-edge-gateway-ecu-1251_SBOM.json,ICS-0757,urn:uuid:902fdfc4-cc13-5339-b9d7-efa2e43875fc,"Advantech Co., Ltd.",ECU-1251 Edge Gateway ECU-1251,5.23.36,protocol-gateway,firmware,3.5,linux,building-automation,remote-accessible,build,AMBER+STRICT,,modbus-tcp;mqtt;opc-ua;dnp3,16,6
ICS-0758_phoenix_fl-mguard-security-appliance-rs4000_SBOM.json,ICS-0758,urn:uuid:9bb002f5-e155-5525-b145-fff123416c37,Phoenix Contact,FL MGUARD Security Appliance RS4000,2.7.21,industrial-firewall,firmware,3.5,linux,pulp-and-paper,isolated-cell,design,AMBER,,ipsec;modbus-tcp-dpi;opc-ua,16,6
ICS-0759_belden_eagle40-industrial-firewall-eagle40-4d_SBOM.json,ICS-0759,urn:uuid:c340ffa9-33f2-5e8f-b88b-a03526d07d43,Belden / Hirschmann,EAGLE40 Industrial Firewall EAGLE40-4D,7.8.24,industrial-firewall,firmware,3.5,linux,manufacturing-process,isolated-cell,design,GREEN,,modbus-tcp-dpi;iec-61850-dpi;ipsec,14,3
ICS-0760_belden_rsp-managed-switch-rsp35_SBOM.json,ICS-0760,urn:uuid:47431057-cacc-55a4-9e5a-dc6bfe476183,Belden / Hirschmann,RSP Managed Switch RSP35,7.12.15,industrial-switch,firmware,2,linux,pulp-and-paper,dmz-routable,operations,GREEN,,prp;hsr;iec-61850-mms;snmp,18,7
ICS-0761_westermo_lynx-dss-managed-switch-lynx-3510_SBOM.json,ICS-0761,urn:uuid:7e15e24d-0742-5175-9fb7-a9e095b99d8c,Westermo Network Technologies,Lynx DSS Managed Switch Lynx-3510,1.3.11,industrial-switch,firmware,2,linux,steel-and-metals,remote-accessible,design,RED,,snmp;prp;modbus-tcp,18,7
ICS-0762_moxa_eds-managed-ethernet-switch-eds-4012_SBOM.json,ICS-0762,urn:uuid:01fd38e6-e41a-5ee8-ab1d-58846791250b,Moxa Inc.,EDS Managed Ethernet Switch EDS-4012,5.0.18,industrial-switch,firmware,2,linux,manufacturing-discrete,isolated-cell,design,GREEN,,snmp;prp;modbus-tcp,19,7
ICS-0763_siemens_scalance-x-industrial-switch-xc216-4c_SBOM.json,ICS-0763,urn:uuid:17e17c04-7f5d-5eb2-876b-cc26e3c7cd0b,Siemens AG,SCALANCE X Industrial Switch XC216-4C,8.23.16,industrial-switch,firmware,2,linux,manufacturing-discrete,isolated-cell,decommission,AMBER+STRICT,,profinet;snmp;prp,19,5
ICS-0764_siemens_ruggedcom-rx1500-router-rx1500_SBOM.json,ICS-0764,urn:uuid:e84a9027-2d78-5803-a05d-5a4b27f93ee8,Siemens AG,RUGGEDCOM RX1500 Router RX1500,9.14.5,industrial-router,firmware,3.5,linux,district-heating,remote-accessible,build,GREEN,,snmp;ipsec;iec-61850-mms,13,3
ICS-0765_abb_acs880-industrial-drive-acs880-01_SBOM.json,ICS-0765,urn:uuid:e2f7bda7-97a3-5cc2-a599-d57dba24e6fd,ABB Ltd,ACS880 Industrial Drive ACS880-01,2.3.8,vfd-drive,firmware,1,proprietary-rtos,automotive,control-network,decommission,CLEAR,,profinet;ethernet-ip;modbus-tcp;ethercat,16,6
ICS-0766_siemens_sinamics-s120-drive-cu320-2-pn_SBOM.json,ICS-0766,urn:uuid:093c6fec-8119-57bd-b86c-2ea8c83db272,Siemens AG,SINAMICS S120 Drive CU320-2 PN,5.7.37,vfd-drive,firmware,1,proprietary-rtos,power-generation,remote-accessible,decommission,GREEN,,profinet;profisafe;ethernet-ip,14,4
ICS-0767_danfoss_vlt-automationdrive-fc-302_SBOM.json,ICS-0767,urn:uuid:009b2414-d8e2-58cc-a653-6a415470f1e3,Danfoss A/S,VLT AutomationDrive FC-302,5.5.23,vfd-drive,firmware,1,proprietary-rtos,food-and-beverage,isolated-cell,build,CLEAR,,profinet;modbus-tcp;ethernet-ip,18,4
ICS-0768_rockwell_powerflex-755-drive-755_SBOM.json,ICS-0768,urn:uuid:28b979b3-3fa0-52f8-8875-dd22c0112510,Rockwell Automation,PowerFlex 755 Drive 755,5.6.31,vfd-drive,firmware,1,proprietary-rtos,oil-and-gas-upstream,remote-accessible,post-build,CLEAR,,ethernet-ip;cip;devicenet,11,5
ICS-0769_bosch-rexroth_indradrive-controller-hcs01_SBOM.json,ICS-0769,urn:uuid:538a9fc0-be02-5518-84a1-4b3630329f9a,Bosch Rexroth AG,IndraDrive Controller HCS01,2.1.18,motion-controller,firmware,1,proprietary-rtos,power-transmission,dmz-routable,design,GREEN,,sercos-iii;profinet;ethercat;ethernet-ip,17,7
ICS-0770_bosch-rexroth_indramotion-mlc-xm22_SBOM.json,ICS-0770,urn:uuid:c3a59c14-d414-57e4-bc7d-1349a13c909e,Bosch Rexroth AG,IndraMotion MLC XM22,7.7.14,motion-controller,firmware,1,linux,building-automation,control-network,operations,AMBER+STRICT,,sercos-iii;opc-ua;profinet,18,7
ICS-0771_fuji_frenic-ace-inverter-frn0006e2s_SBOM.json,ICS-0771,urn:uuid:cf391b8a-9b4e-5bb5-b089-d8fcdbc55564,Fuji Electric,FRENIC-Ace Inverter FRN0006E2S,7.17.40,vfd-drive,firmware,1,proprietary-rtos,district-heating,control-network,decommission,CLEAR,,modbus-tcp;profinet,13,3
ICS-0772_mitsubishi_melfa-robot-controller-cr800-d_SBOM.json,ICS-0772,urn:uuid:6a725843-20d1-57f5-a188-928a1016cbe3,Mitsubishi Electric,MELFA Robot Controller CR800-D,1.20.16,robot-controller,firmware,1,proprietary-rtos,transportation-metro,remote-accessible,decommission,GREEN,,cc-link-ie;ethernet-ip;melsoft,16,5
ICS-0773_abb_irc5-robot-controller-irc5-compact_SBOM.json,ICS-0773,urn:uuid:fafc2d46-ceac-55ef-a1aa-1aca0f313513,ABB Ltd,IRC5 Robot Controller IRC5 Compact,4.8.16,robot-controller,firmware,1,vxworks,port-and-logistics,control-network,decommission,GREEN,PLd (ISO 13849),profinet;ethernet-ip;devicenet,15,6
ICS-0774_keyence_cnc-motion-unit-mc-1_SBOM.json,ICS-0774,urn:uuid:fd93c296-1edf-5074-a1cf-9d5d6ae8a418,KEYENCE Corporation,CNC Motion Unit MC-1,8.17.23,cnc-controller,firmware,1,proprietary-rtos,district-heating,remote-accessible,decommission,GREEN,,ethernet-ip;modbus-tcp,11,5
ICS-0775_mitsubishi_m800-cnc-controller-m830w_SBOM.json,ICS-0775,urn:uuid:73d3eb3b-60db-5e6a-b349-60d240496988,Mitsubishi Electric,M800 CNC Controller M830W,6.22.28,cnc-controller,firmware,1,proprietary-rtos,water-treatment,control-network,post-build,GREEN,,cc-link-ie;melsoft;ethernet-ip,17,5
ICS-0776_emerson_rosemount-3051s-transmitter-3051s_SBOM.json,ICS-0776,urn:uuid:69c5360d-112f-5fd4-98a3-3d1eb849abb2,Emerson Electric,Rosemount 3051S Transmitter 3051S,6.20.39,field-transmitter,firmware,0,bare-metal,wastewater,isolated-cell,decommission,RED,,hart;hart-ip;foundation-fieldbus,9,2
ICS-0777_yokogawa_eja-e-series-transmitter-eja110e_SBOM.json,ICS-0777,urn:uuid:2cb4756d-3db7-5189-810b-1ea3683c2330,Yokogawa Electric,EJA-E Series Transmitter EJA110E,4.11.4,field-transmitter,firmware,0,bare-metal,port-and-logistics,dmz-routable,operations,AMBER+STRICT,,hart;foundation-fieldbus;profibus-pa,8,2
ICS-0778_honeywell_smartline-st800-transmitter-st800_SBOM.json,ICS-0778,urn:uuid:7cf204a9-8873-5906-bf2e-80f02425b613,Honeywell International,SmartLine ST800 Transmitter ST800,6.19.35,field-transmitter,firmware,0,bare-metal,chemical,control-network,decommission,AMBER,,hart;foundation-fieldbus,9,3
ICS-0779_abb_merging-unit-sam600-sam600-io_SBOM.json,ICS-0779,urn:uuid:a451e5d0-f21c-5d12-b450-722316763c74,ABB Ltd,Merging Unit SAM600 SAM600-IO,6.15.5,merging-unit,firmware,0,proprietary-rtos,building-automation,remote-accessible,decommission,CLEAR,,iec-61850-sv;iec-61850-goose;ptp-1588,11,2
ICS-0780_schneider_powerlogic-ion9000-meter-ion9000_SBOM.json,ICS-0780,urn:uuid:f88be968-a399-5a6f-be40-7eafa99ffd1f,Schneider Electric,PowerLogic ION9000 Meter ION9000,3.21.26,power-meter,firmware,1,linux,oil-and-gas-upstream,control-network,post-build,CLEAR,,modbus-tcp;dnp3;iec-61850-mms,20,9
ICS-0781_ge_epm-9900-power-meter-epm9900_SBOM.json,ICS-0781,urn:uuid:cda7732a-fdea-56d8-881e-165ad617d066,GE Vernova,EPM 9900 Power Meter EPM9900,5.18.36,power-meter,firmware,1,proprietary-rtos,chemical,isolated-cell,design,RED,,modbus-tcp;dnp3;iec-61850-mms,15,6
ICS-0782_ptc_kepserverex-connectivity-platform-6-11_SBOM.json,ICS-0782,urn:uuid:d26f3194-bcc0-5e8d-bcdc-51baea3f265c,PTC Inc.,KEPServerEX Connectivity Platform 6.11,6.24.26,opc-server,application,3,windows,pharmaceutical,isolated-cell,design,RED,,opc-ua;opc-da;modbus-tcp;ethernet-ip;s7comm,16,3
ICS-0783_softing_datafeed-opc-suite-v5-20_SBOM.json,ICS-0783,urn:uuid:d14bc1cb-4961-5532-8227-b2167d9999a5,Softing Industrial Automation,dataFEED OPC Suite V5.20,8.4.19,opc-server,application,3,windows,power-distribution,control-network,build,GREEN,,opc-ua;opc-da;mqtt;s7comm,15,6
ICS-0784_aveva_aveva-opc-ua-server-2020_SBOM.json,ICS-0784,urn:uuid:8fd48b78-406d-5c30-bd1d-f400ccc4649b,AVEVA Group plc,AVEVA OPC UA Server 2020,6.11.3,opc-server,application,3,windows,pulp-and-paper,dmz-routable,build,RED,,opc-ua;opc-da,11,5
ICS-0785_honeywell_excel-web-ii-bacnet-controller-xl1000c50_SBOM.json,ICS-0785,urn:uuid:3398060a-3fa5-54cd-bee8-95e25329825e,Honeywell International,Excel Web II BACnet Controller XL1000C50,1.21.2,bas-controller,firmware,1,linux,power-generation,isolated-cell,design,CLEAR,,bacnet-ip;modbus-tcp;lonworks,17,7
ICS-0786_siemens_desigo-pxc-automation-station-pxc100-e-d_SBOM.json,ICS-0786,urn:uuid:85714dfa-4a04-5e83-880a-c314471082bc,Siemens AG,Desigo PXC Automation Station PXC100-E.D,9.22.14,bas-controller,firmware,1,proprietary-rtos,food-and-beverage,dmz-routable,decommission,AMBER+STRICT,,bacnet-ip;modbus-tcp;knx,14,3
ICS-0787_schneider_smartx-as-p-controller-as-p_SBOM.json,ICS-0787,urn:uuid:748a7c59-98c4-5485-bcd8-9a861d39664f,Schneider Electric,SmartX AS-P Controller AS-P,4.3.18,bas-controller,firmware,1,linux,pulp-and-paper,isolated-cell,operations,CLEAR,,bacnet-ip;modbus-tcp;lonworks,16,7
ICS-0788_delta_ez-building-controller-ezns-1000_SBOM.json,ICS-0788,urn:uuid:5cc2f9ce-35f7-53ae-9ce1-3f603330df9c,Delta Electronics,eZ Building Controller eZNS-1000,4.19.15,bas-controller,firmware,1,linux,building-automation,control-network,post-build,AMBER,,bacnet-ip;modbus-tcp,15,7
ICS-0789_phoenix_radioline-wireless-gateway-rad-2400_SBOM.json,ICS-0789,urn:uuid:7795bdff-d2ab-5d9d-8ba8-6b5cf1d562d6,Phoenix Contact,Radioline Wireless Gateway RAD-2400,1.19.26,wireless-gateway,firmware,1,freertos,food-and-beverage,control-network,operations,GREEN,,modbus-tcp;trusted-wireless,11,4
ICS-0790_moxa_awk-industrial-wireless-ap-awk-3131a_SBOM.json,ICS-0790,urn:uuid:a723a6b2-04da-571c-bb7c-e1742b34ded2,Moxa Inc.,AWK Industrial Wireless AP AWK-3131A,8.23.16,wireless-gateway,firmware,2,linux,wastewater,dmz-routable,build,GREEN,,snmp;modbus-tcp;wpa2,18,8
ICS-0791_emerson_wireless-1420-gateway-1420_SBOM.json,ICS-0791,urn:uuid:fa24fa6c-20e8-5279-bcdb-b69186b6873e,Emerson Electric,Wireless 1420 Gateway 1420,2.10.38,wireless-gateway,firmware,1,linux,transportation-rail,isolated-cell,decommission,RED,,wirelesshart;modbus-tcp;opc-ua,14,6
ICS-0792_siemens_simatic-s7-1500-cpu-1518-4-pn-dp_SBOM.json,ICS-0792,urn:uuid:e39e2a6a-fa36-5e3b-a570-e004dac5cd99,Siemens AG,SIMATIC S7-1500 CPU 1518-4 PN/DP,4.11.9,plc,firmware,1,proprietary-rtos,manufacturing-process,dmz-routable,decommission,RED,SIL2,profinet;s7comm-plus;opc-ua;modbus-tcp,18,5
ICS-0793_siemens_simatic-s7-1200-cpu-1217c_SBOM.json,ICS-0793,urn:uuid:617070be-0d74-5066-a6bb-070dc97a2e4f,Siemens AG,SIMATIC S7-1200 CPU 1217C,3.24.21,plc,firmware,1,proprietary-rtos,transportation-metro,dmz-routable,design,AMBER,SIL2,profinet;s7comm-plus;modbus-tcp,15,4
ICS-0794_siemens_simatic-s7-400-cpu-416-3_SBOM.json,ICS-0794,urn:uuid:d542de95-4b2f-516b-9f3f-5027d34d7454,Siemens AG,SIMATIC S7-400 CPU 416-3,3.3.12,plc,firmware,1,proprietary-rtos,power-transmission,isolated-cell,operations,AMBER,,profibus;s7comm;industrial-ethernet,12,3
ICS-0795_rockwell_controllogix-controller-1756-l83e_SBOM.json,ICS-0795,urn:uuid:87e10ff4-5e65-59ad-ab7c-4b09a254d236,Rockwell Automation,ControlLogix Controller 1756-L83E,2.7.37,plc,firmware,1,vxworks,food-and-beverage,dmz-routable,build,RED,,ethernet-ip;cip;devicenet,15,5
ICS-0796_rockwell_compactlogix-controller-5069-l320er_SBOM.json,ICS-0796,urn:uuid:e614e1ba-e96b-5cac-a9ad-9073578fe90e,Rockwell Automation,CompactLogix Controller 5069-L320ER,8.11.28,plc,firmware,1,vxworks,power-generation,control-network,operations,RED,,ethernet-ip;cip;modbus-tcp,15,5
ICS-0797_rockwell_micrologix-controller-1100-c_SBOM.json,ICS-0797,urn:uuid:d1b253af-d2cf-5f48-b868-7f68ac1cebef,Rockwell Automation,MicroLogix Controller 1100-C,5.14.4,plc,firmware,1,proprietary-rtos,automotive,control-network,post-build,AMBER+STRICT,,ethernet-ip;df1,14,6
ICS-0798_schneider_modicon-m340-controller-bmxp341000_SBOM.json,ICS-0798,urn:uuid:9c0cc791-4cfa-5f0c-a706-5fd120c2e1ae,Schneider Electric,Modicon M340 Controller BMXP341000,6.24.10,plc,firmware,1,vxworks,power-distribution,remote-accessible,decommission,AMBER,,modbus-tcp;ethernet-ip;canopen,17,8
ICS-0799_schneider_modicon-m580-epac-bmep584040_SBOM.json,ICS-0799,urn:uuid:f4d767ae-984d-590c-98fb-08de52ca15ad,Schneider Electric,Modicon M580 ePAC BMEP584040,5.21.35,plc,firmware,1,linux,port-and-logistics,control-network,post-build,CLEAR,,modbus-tcp;ethernet-ip;opc-ua;dnp3,19,7
ICS-0800_mitsubishi_melsec-iq-r-cpu-r32cpu_SBOM.json,ICS-0800,urn:uuid:a814a798-3823-5fa6-bfad-d94ebb10e256,Mitsubishi Electric,MELSEC iQ-R CPU R32CPU,9.10.30,plc,firmware,1,proprietary-rtos,transportation-metro,isolated-cell,design,AMBER+STRICT,SIL2,cc-link-ie;melsoft;modbus-tcp;slmp,15,5
ICS-0801_mitsubishi_melsec-q-series-cpu-q06ude_SBOM.json,ICS-0801,urn:uuid:3054c6d3-cdfc-5de6-bdd3-062fc5293aa5,Mitsubishi Electric,MELSEC-Q Series CPU Q06UDE,5.16.12,plc,firmware,1,proprietary-rtos,building-automation,isolated-cell,operations,RED,PLd (ISO 13849),cc-link;melsoft;modbus-tcp,15,3
ICS-0802_omron_sysmac-nj-machine-controller-nj301-1200_SBOM.json,ICS-0802,urn:uuid:820f14fe-030c-5dc1-9c3d-e50eb39c922a,OMRON Corporation,SYSMAC NJ Machine Controller NJ301-1200,1.3.0,plc,firmware,1,proprietary-rtos,chemical,dmz-routable,design,AMBER,,ethercat;ethernet-ip;opc-ua,18,6
ICS-0803_omron_sysmac-cj2-plc-cj2h-cpu64_SBOM.json,ICS-0803,urn:uuid:7ae21184-8fe7-50a5-a680-09befdf3bdc1,OMRON Corporation,SYSMAC CJ2 PLC CJ2H-CPU64,4.8.14,plc,firmware,1,proprietary-rtos,port-and-logistics,control-network,post-build,RED,PLd (ISO 13849),fins;ethernet-ip;modbus-tcp,16,6
ICS-0804_beckhoff_twincat-runtime-controller-cx8190_SBOM.json,ICS-0804,urn:uuid:169318cc-3296-5485-a8cd-e6a8e31ff004,Beckhoff Automation,TwinCAT Runtime Controller CX8190,7.17.15,plc,application,1,windows,pharmaceutical,dmz-routable,post-build,GREEN,SIL2,ethercat;opc-ua;modbus-tcp;profinet,16,5
ICS-0805_wago_pfc200-controller-750-8206_SBOM.json,ICS-0805,urn:uuid:da700c04-8c01-5b43-9423-2adda084d999,WAGO GmbH,PFC200 Controller 750-8206,4.5.35,plc,firmware,1,linux,pulp-and-paper,remote-accessible,operations,CLEAR,,modbus-tcp;profinet;canopen;mqtt;opc-ua,22,9
ICS-0806_phoenix_axc-f-2152-controller-axc-f-3152_SBOM.json,ICS-0806,urn:uuid:f500518a-e31d-5025-a9d0-617d6555c388,Phoenix Contact,AXC F 2152 Controller AXC-F-3152,6.13.14,plc,firmware,1,linux,manufacturing-discrete,remote-accessible,operations,CLEAR,,profinet;opc-ua;modbus-tcp;mqtt,16,5
ICS-0807_br_x20-controller-x20cp3586_SBOM.json,ICS-0807,urn:uuid:aa613656-ed89-57b9-aa61-d51ecc4c8c47,B&R Industrial Automation,X20 Controller X20CP3586,9.15.2,plc,firmware,1,proprietary-rtos,automotive,isolated-cell,build,GREEN,SIL2,powerlink;opc-ua;modbus-tcp,15,2
ICS-0808_ls-electric_xgt-plc-cpu-xgi-cpuu_SBOM.json,ICS-0808,urn:uuid:46175219-8d4a-5c34-be21-eaa534640890,LS ELECTRIC,XGT PLC CPU XGI-CPUU,9.8.33,plc,firmware,1,proprietary-rtos,automotive,dmz-routable,design,AMBER,SIL2,modbus-tcp;rapienet;ethernet-ip,15,4
ICS-0809_delta_as-series-plc-as332t-a_SBOM.json,ICS-0809,urn:uuid:ea95e7d8-4aef-5d11-8cca-b7c92f4593cc,Delta Electronics,AS Series PLC AS332T-A,4.12.22,plc,firmware,1,proprietary-rtos,water-treatment,isolated-cell,operations,RED,,modbus-tcp;ethernet-ip;canopen,17,7
ICS-0810_unitronics_unistream-plc-usp-104-b10_SBOM.json,ICS-0810,urn:uuid:fe0d57a9-7e2c-5c9c-80ab-031932f8860e,Unitronics,UniStream PLC USP-104-B10,1.8.23,plc,firmware,1,linux,pulp-and-paper,remote-accessible,design,AMBER,,modbus-tcp;canopen;mqtt,14,3
ICS-0811_idec_microsmart-fc6a-plc-fc6a-d32k3_SBOM.json,ICS-0811,urn:uuid:2535f81c-0175-57ce-9f3d-7f7c50d5dfb1,IDEC Corporation,MicroSmart FC6A PLC FC6A-D32K3,6.7.1,plc,firmware,1,proprietary-rtos,power-distribution,isolated-cell,post-build,RED,SIL2,modbus-tcp;bacnet-ip,14,4
ICS-0812_panasonic_fp7-series-plc-afp7cps31_SBOM.json,ICS-0812,urn:uuid:3da90d92-4c5a-545b-b94a-405b383b0430,"Panasonic Industry Co., Ltd.",FP7 Series PLC AFP7CPS31,1.6.38,plc,firmware,1,proprietary-rtos,food-and-beverage,isolated-cell,design,GREEN,,modbus-tcp;mewtocol,13,5
ICS-0813_keyence_kv-8000-plc-kv-7500_SBOM.json,ICS-0813,urn:uuid:d6483a74-8b84-5b98-9197-884af90a40a7,KEYENCE Corporation,KV-8000 PLC KV-7500,1.1.15,plc,firmware,1,proprietary-rtos,district-heating,control-network,decommission,AMBER,SIL2,ethernet-ip;modbus-tcp;kv-protocol,11,2
ICS-0814_fuji_micrex-sx-plc-np1pm-256e_SBOM.json,ICS-0814,urn:uuid:d7409f8b-bad8-59ce-a759-0b39c8df6214,Fuji Electric,MICREX-SX PLC NP1PM-256E,8.6.14,plc,firmware,1,proprietary-rtos,power-transmission,dmz-routable,operations,CLEAR,SIL2,modbus-tcp;fl-net,13,5
ICS-0815_codesys_codesys-control-runtime-for-beaglebone-sl_SBOM.json,ICS-0815,urn:uuid:3e2a2e9f-87bc-5336-beb1-c1e9dbde175d,CODESYS GmbH,CODESYS Control Runtime for BeagleBone SL,2.16.34,plc-runtime,application,1,linux,transportation-metro,control-network,build,AMBER+STRICT,,modbus-tcp;opc-ua;ethercat;canopen;profinet,18,8
ICS-0816_abb_rtu560-telecontrol-unit-560cmr01_SBOM.json,ICS-0816,urn:uuid:205f58bc-a6b9-59d4-877e-5d88a3dc6f8d,ABB Ltd,RTU560 Telecontrol Unit 560CMR01,6.18.19,rtu,firmware,1,linux,steel-and-metals,dmz-routable,design,AMBER+STRICT,,iec-60870-5-104;dnp3;iec-61850-mms;modbus-tcp,19,6
ICS-0817_schneider_scadapack-rtu-x70_SBOM.json,ICS-0817,urn:uuid:ca8d61da-8010-5ecd-96c0-c4d3ab788165,Schneider Electric,SCADAPack RTU x70,7.13.19,rtu,firmware,1,vxworks,district-heating,control-network,post-build,AMBER,,dnp3;modbus-tcp;iec-60870-5-104,16,6
ICS-0818_ge_d20-mx-substation-controller-d20eme_SBOM.json,ICS-0818,urn:uuid:f3b2b8af-4881-5b06-bcb9-99598c55c68a,GE Vernova,D20 MX Substation Controller D20EME,9.11.35,rtu,firmware,1,linux,food-and-beverage,dmz-routable,design,AMBER+STRICT,,dnp3;iec-61850-mms;modbus-tcp,17,7
ICS-0819_siemens_sicam-a8000-rtu-cp-8031_SBOM.json,ICS-0819,urn:uuid:82dd620e-7a36-55ac-bddd-15bb38c4e883,Siemens AG,SICAM A8000 RTU CP-8031,8.12.3,rtu,firmware,1,linux,power-generation,remote-accessible,decommission,AMBER,,iec-60870-5-104;iec-61850-mms;dnp3;modbus-tcp,17,5
ICS-0820_hitachi-energy_rtu500-series-rtu520_SBOM.json,ICS-0820,urn:uuid:9fa47651-5668-5607-aa8f-c344fe033c8a,Hitachi Energy,RTU500 Series RTU520,2.23.9,rtu,firmware,1,proprietary-rtos,semiconductor-fab,dmz-routable,post-build,GREEN,,iec-60870-5-104;iec-61850-mms;dnp3,16,5
ICS-0821_moxa_iopac-programmable-controller-8500-c-t_SBOM.json,ICS-0821,urn:uuid:ede879d2-b8ce-53fd-a15e-d456b163620c,Moxa Inc.,ioPAC Programmable Controller 8500-C-T,6.18.37,rtu,firmware,1,linux,power-distribution,control-network,operations,AMBER,,modbus-tcp;dnp3;mqtt,19,10
ICS-0822_red-lion_data-station-plus-rtu-dspzr000_SBOM.json,ICS-0822,urn:uuid:09852b72-963a-563a-8967-9f721288b1a0,Red Lion Controls,Data Station Plus RTU DSPZR000,3.11.15,rtu,firmware,1,linux,steel-and-metals,remote-accessible,decommission,RED,,modbus-tcp;dnp3;ethernet-ip;mqtt,17,5
ICS-0823_sel_sel-451-protection-system-421_SBOM.json,ICS-0823,urn:uuid:f873dae8-1739-586c-87d7-bd74036b4feb,Schweitzer Engineering Laboratories,SEL-451 Protection System 421,6.7.37,ied,firmware,1,proprietary-rtos,petrochemical,dmz-routable,decommission,AMBER,,iec-61850-mms;iec-61850-goose;dnp3;modbus-tcp,16,5
ICS-0824_sel_sel-3530-rtac-3530-4_SBOM.json,ICS-0824,urn:uuid:0cdca7d8-3f8b-5c19-ab2a-2e61a5bc0fee,Schweitzer Engineering Laboratories,SEL-3530 RTAC 3530-4,6.21.23,ied,firmware,1,linux,semiconductor-fab,control-network,decommission,AMBER+STRICT,,dnp3;iec-61850-mms;modbus-tcp;iec-60870-5-104,19,5
ICS-0825_hitachi-energy_ref615-feeder-protection-relay-reu615_SBOM.json,ICS-0825,urn:uuid:5fc3b1b9-fc20-5a98-84e6-24f29e9ee424,Hitachi Energy,REF615 Feeder Protection Relay REU615,6.20.25,ied,firmware,1,proprietary-rtos,chemical,isolated-cell,post-build,CLEAR,,iec-61850-mms;iec-61850-goose;modbus-tcp;dnp3,18,7
ICS-0826_siemens_siprotec-5-protection-relay-7sa86_SBOM.json,ICS-0826,urn:uuid:0c52b99a-0ea7-516a-a2f5-5356477c9b3e,Siemens AG,SIPROTEC 5 Protection Relay 7SA86,6.8.17,ied,firmware,1,proprietary-rtos,pharmaceutical,dmz-routable,design,AMBER,,iec-61850-mms;iec-61850-goose;dnp3;iec-60870-5-103,13,3
ICS-0827_ge_multilin-ur-relay-t35_SBOM.json,ICS-0827,urn:uuid:ace3315f-fa39-56ab-ace5-4fa9826ef53f,GE Vernova,Multilin UR Relay T35,9.24.31,ied,firmware,1,proprietary-rtos,oil-and-gas-upstream,control-network,decommission,CLEAR,,iec-61850-mms;iec-61850-goose;dnp3;modbus-tcp,17,4
ICS-0828_schneider_easergy-p3-protection-relay-p3l30_SBOM.json,ICS-0828,urn:uuid:6939a159-22cf-5f44-bda6-a77b267eeefb,Schneider Electric,Easergy P3 Protection Relay P3L30,3.22.16,ied,firmware,1,proprietary-rtos,power-transmission,dmz-routable,design,GREEN,,iec-61850-mms;modbus-tcp;dnp3,17,6
ICS-0829_nari_pcs-9611-feeder-protection-pcs-9705_SBOM.json,ICS-0829,urn:uuid:ca654524-8c41-5c78-8c16-c476968ded46,NARI Technology,PCS-9611 Feeder Protection PCS-9705,7.15.38,ied,firmware,1,proprietary-rtos,petrochemical,isolated-cell,decommission,AMBER+STRICT,,iec-61850-mms;iec-61850-goose;modbus-tcp,12,3
ICS-0830_hd-hyundai_higen-protection-relay-hgr-200_SBOM.json,ICS-0830,urn:uuid:f857e8f1-07b5-5522-8b36-91c4e4770562,HD Hyundai Electric,HiGEN Protection Relay HGR-200,4.6.22,ied,firmware,1,proprietary-rtos,petrochemical,isolated-cell,operations,AMBER,,iec-61850-mms;modbus-tcp;dnp3,18,6
ICS-0831_siemens_simatic-hmi-comfort-panel-tp2200_SBOM.json,ICS-0831,urn:uuid:ed0210da-b538-596b-98d0-b0c053d311d2,Siemens AG,SIMATIC HMI Comfort Panel TP2200,6.16.22,hmi,firmware,2,windows,steel-and-metals,dmz-routable,post-build,AMBER+STRICT,,profinet;opc-ua;s7comm-plus,15,6
ICS-0832_rockwell_panelview-plus-terminal-7-performance-1500_SBOM.json,ICS-0832,urn:uuid:cb742a7a-8a98-5396-900b-c34da4b571ca,Rockwell Automation,PanelView Plus Terminal 7 Performance 1500,8.8.5,hmi,firmware,2,windows,building-automation,control-network,post-build,GREEN,,ethernet-ip;cip,16,7
ICS-0833_schneider_magelis-gtu-hmi-hmidt551_SBOM.json,ICS-0833,urn:uuid:4048421b-b036-51f9-b297-1678b7b65b02,Schneider Electric,Magelis GTU HMI HMIDT551,4.20.26,hmi,firmware,2,linux,transportation-rail,remote-accessible,design,AMBER+STRICT,,modbus-tcp;ethernet-ip;opc-ua,13,3
